timestamp,user_id,role,event_type,amount,country,lat,lon,channel,is_privileged,mfa_success,device_id,ip
2025-10-20T00:53:24.995967+00:00,user_00857,admin,mfa_challenge,0.0,US,37.4974,-122.9212,mobile,1,0,dev_4440,10.159.63.168
2025-10-20T00:53:24.995967+00:00,user_00863,user,login,0.0,IN,19.3178,72.4971,mobile,0,1,dev_2692,10.85.52.220
2025-10-20T00:53:24.995967+00:00,user_00262,user,view,0.0,SG,1.962,104.3887,web,0,1,dev_240,10.187.139.123
2025-10-20T00:53:24.995967+00:00,user_00005,user,password_reset,0.0,US,41.5217,-75.1001,web,0,1,dev_424,10.126.227.226
2025-10-20T00:54:24.995967+00:00,user_00662,user,view,0.0,US,41.0864,-73.8232,web,0,1,dev_1900,10.48.52.4
2025-10-20T00:54:24.995967+00:00,user_00031,user,login,0.0,IN,18.7534,72.8735,mobile,0,1,dev_3268,10.6.48.192
2025-10-20T00:54:24.995967+00:00,user_00744,user,view,0.0,GB,51.4816,0.015,web,0,1,dev_3284,10.200.156.84
2025-10-20T00:54:24.995967+00:00,user_00059,user,login,0.0,US,40.1625,-74.2087,mobile,0,1,dev_314,10.66.49.133
2025-10-20T00:54:24.995967+00:00,user_00828,user,login,0.0,US,41.0156,-73.8364,mobile,0,1,dev_4259,10.38.79.188
2025-10-20T00:54:24.995967+00:00,user_00178,user,view,0.0,IN,19.3293,73.0803,web,0,1,dev_4531,10.137.78.229
2025-10-20T00:54:24.995967+00:00,user_00867,user,password_reset,0.0,IN,18.6983,72.6479,mobile,0,1,dev_2656,10.162.110.91
2025-10-20T00:54:24.995967+00:00,user_00117,user,login,0.0,GB,51.1781,-0.8468,web,0,1,dev_8,10.1.73.183
2025-10-20T00:54:24.995967+00:00,user_00049,user,password_reset,0.0,SG,0.7325,103.7809,web,0,1,dev_3391,10.99.240.47
2025-10-20T00:55:24.995967+00:00,user_00711,user,view,0.0,GB,51.1959,-0.187,mobile,0,1,dev_4143,10.84.73.200
2025-10-20T00:55:24.995967+00:00,user_00921,user,view,0.0,IN,18.9577,73.1288,mobile,0,1,dev_2150,10.106.234.237
2025-10-20T00:55:24.995967+00:00,user_00000,user,view,0.0,GB,51.6373,-0.5568,mobile,0,0,dev_4331,10.160.123.202
2025-10-20T00:55:24.995967+00:00,user_00444,user,view,0.0,SG,1.8447,103.8244,mobile,0,1,dev_929,10.224.108.169
2025-10-20T00:56:24.995967+00:00,user_00051,user,wire_transfer,19448.01,US,39.8558,-74.0327,web,0,1,dev_3247,10.58.210.248
2025-10-20T00:56:24.995967+00:00,user_00249,user,view,0.0,CA,50.0382,-122.7116,web,0,1,dev_3900,10.26.72.253
2025-10-20T00:56:24.995967+00:00,user_00556,user,login,0.0,US,37.8879,-122.3829,web,0,1,dev_1510,10.236.99.5
2025-10-20T00:56:24.995967+00:00,user_00623,user,login,0.0,CA,48.9115,-123.8912,web,0,1,dev_3866,10.111.23.198
2025-10-20T00:56:24.995967+00:00,user_00975,admin,view,0.0,CA,48.8895,-124.4722,web,1,1,dev_2308,10.195.58.106
2025-10-20T00:56:24.995967+00:00,user_00532,user,view,0.0,CA,44.5705,-80.3787,web,0,1,dev_1955,10.51.198.51
2025-10-20T00:56:24.995967+00:00,user_00134,user,mfa_challenge,0.0,US,37.8954,-122.5347,web,0,1,dev_2280,10.112.32.110
2025-10-20T00:56:24.995967+00:00,user_00320,user,login,0.0,US,41.259,-73.7199,web,0,1,dev_2563,10.151.131.76
2025-10-20T00:56:24.995967+00:00,user_00751,user,mfa_challenge,0.0,SG,0.6735,103.9557,web,0,1,dev_483,10.144.31.162
2025-10-20T00:57:24.995967+00:00,user_00320,user,mfa_challenge,0.0,US,39.8513,-73.2422,web,0,1,dev_2225,10.213.65.140
2025-10-20T00:57:24.995967+00:00,user_00481,user,login,0.0,SG,1.7114,103.6044,web,0,1,dev_2119,10.58.162.56
2025-10-20T00:57:24.995967+00:00,user_00995,user,wire_transfer,10972.15,US,37.9938,-121.6817,web,0,1,dev_273,10.36.84.182
2025-10-20T00:57:24.995967+00:00,user_00170,user,mfa_challenge,0.0,CA,44.5102,-76.0915,mobile,0,1,dev_1221,10.91.128.99
2025-10-20T00:57:24.995967+00:00,user_00778,user,login,0.0,IN,18.1365,72.092,web,0,1,dev_3024,10.151.164.224
2025-10-20T00:57:24.995967+00:00,user_00661,user,login,0.0,CA,48.5435,-123.0233,web,0,0,dev_974,10.54.94.159
2025-10-20T00:57:24.995967+00:00,user_00531,user,login,0.0,CA,49.8286,-123.4631,web,0,1,dev_2424,10.67.60.136
2025-10-20T00:57:24.995967+00:00,user_00757,admin,login,0.0,CA,43.5996,-79.3438,web,1,1,dev_3976,10.113.242.152
2025-10-20T00:57:24.995967+00:00,user_00713,user,view,0.0,CA,44.6815,-75.8487,web,0,1,dev_2042,10.92.162.101
2025-10-20T00:58:24.995967+00:00,user_00607,admin,view,0.0,CA,49.4877,-123.3498,mobile,1,1,dev_1448,10.242.126.103
2025-10-20T00:58:24.995967+00:00,user_00723,user,login,0.0,GB,51.2999,-0.2726,mobile,0,1,dev_1634,10.78.234.20
2025-10-20T00:58:24.995967+00:00,user_00213,user,login,0.0,US,37.9343,-123.0733,web,0,1,dev_2508,10.23.98.208
2025-10-20T00:58:24.995967+00:00,user_00074,user,view,0.0,SG,1.4489,103.92,web,0,0,dev_4290,10.124.107.106
2025-10-20T00:59:24.995967+00:00,user_00315,user,wire_transfer,18842.0,US,38.3532,-123.1011,mobile,0,1,dev_454,10.70.65.75
2025-10-20T00:59:24.995967+00:00,user_00052,user,wire_transfer,1931.05,US,38.5105,-122.1836,mobile,0,1,dev_3464,10.108.124.219
2025-10-20T00:59:24.995967+00:00,user_00356,user,view,0.0,US,37.2051,-123.1194,mobile,0,1,dev_3021,10.26.127.164
2025-10-20T00:59:24.995967+00:00,user_00453,user,login,0.0,CA,44.1994,-80.3087,web,0,1,dev_4315,10.254.25.136
2025-10-20T00:59:24.995967+00:00,user_00856,user,login,0.0,US,37.8167,-122.3208,web,0,1,dev_723,10.71.235.123
2025-10-20T00:59:24.995967+00:00,user_00024,user,view,0.0,US,37.4136,-122.0868,mobile,0,1,dev_4733,10.229.195.200
2025-10-20T00:59:24.995967+00:00,user_00704,user,login,0.0,CA,49.5627,-122.7044,web,0,1,dev_1343,10.81.166.86
2025-10-20T00:59:24.995967+00:00,user_00762,admin,login,0.0,IN,18.494,72.5973,mobile,1,1,dev_647,10.109.28.186
2025-10-20T00:59:24.995967+00:00,user_00806,user,login,0.0,US,40.4614,-73.7927,web,0,1,dev_4438,10.148.10.17
2025-10-20T00:59:24.995967+00:00,user_00780,user,mfa_challenge,0.0,SG,2.3538,103.8718,web,0,1,dev_2032,10.211.208.92
2025-10-20T01:00:24.995967+00:00,user_00068,user,login,0.0,SG,1.7631,104.8521,mobile,0,1,dev_382,10.87.78.234
2025-10-20T01:00:24.995967+00:00,user_00892,user,login,0.0,US,40.7332,-73.3522,web,0,1,dev_2453,10.153.13.19
2025-10-20T01:00:24.995967+00:00,user_00498,user,view,0.0,CA,43.6514,-79.451,web,0,1,dev_2917,10.183.243.15
2025-10-20T01:00:24.995967+00:00,user_00775,user,view,0.0,US,41.0658,-74.3403,mobile,0,1,dev_3681,10.81.127.94
2025-10-20T01:00:24.995967+00:00,user_00024,user,view,0.0,US,38.241,-123.238,mobile,0,1,dev_3122,10.232.91.43
2025-10-20T01:00:24.995967+00:00,user_00515,user,login,0.0,CA,49.695,-122.8782,web,0,1,dev_2587,10.212.230.45
2025-10-20T01:00:24.995967+00:00,user_00644,user,view,0.0,CA,45.664,-75.8158,web,0,1,dev_500,10.183.216.17
2025-10-20T01:00:24.995967+00:00,user_00180,user,login,0.0,US,37.2834,-122.463,web,0,1,dev_1415,10.239.240.166
2025-10-20T01:00:24.995967+00:00,user_00721,user,view,0.0,SG,1.4407,103.8555,mobile,0,1,dev_1889,10.198.196.149
2025-10-20T01:00:24.995967+00:00,user_00643,user,view,0.0,CA,45.2899,-75.965,web,0,1,dev_3715,10.39.217.115
2025-10-20T01:01:24.995967+00:00,user_00278,user,mfa_challenge,0.0,GB,51.4101,-0.5375,mobile,0,1,dev_2577,10.15.253.237
2025-10-20T01:01:24.995967+00:00,user_00630,user,mfa_challenge,0.0,US,41.2403,-73.7711,branch,0,1,dev_4203,10.48.125.230
2025-10-20T01:01:24.995967+00:00,user_00915,user,login,0.0,US,41.2754,-73.7027,mobile,0,1,dev_540,10.123.152.193
2025-10-20T01:01:24.995967+00:00,user_00184,user,login,0.0,US,39.6737,-73.9153,web,0,1,dev_3691,10.63.107.175
2025-10-20T01:01:24.995967+00:00,user_00758,user,view,0.0,CA,45.3618,-76.4338,web,0,1,dev_4414,10.168.175.39
2025-10-20T01:01:24.995967+00:00,user_00456,user,view,0.0,CA,45.7038,-76.1309,web,0,1,dev_370,10.140.73.96
2025-10-20T01:01:24.995967+00:00,user_00930,user,password_reset,0.0,IN,18.6037,72.5974,web,0,1,dev_4147,10.76.161.172
2025-10-20T01:01:24.995967+00:00,user_00311,user,password_reset,0.0,IN,18.8235,72.9688,web,0,1,dev_4794,10.153.218.254
2025-10-20T01:01:24.995967+00:00,user_00938,user,login,0.0,SG,0.9358,103.7481,mobile,0,1,dev_297,10.215.210.8
2025-10-20T01:01:24.995967+00:00,user_00706,user,wire_transfer,19387.05,IN,18.8145,73.0429,mobile,0,1,dev_2306,10.133.7.10
2025-10-20T01:01:24.995967+00:00,user_00642,user,view,0.0,IN,19.3074,72.1974,mobile,0,0,dev_488,10.252.254.41
2025-10-20T01:01:24.995967+00:00,user_00616,user,view,0.0,CA,44.5369,-80.3242,mobile,0,0,dev_2425,10.124.237.128
2025-10-20T01:02:24.995967+00:00,user_00212,user,mfa_challenge,0.0,CA,45.3128,-76.389,web,0,1,dev_3995,10.31.77.137
2025-10-20T01:02:24.995967+00:00,user_00477,user,login,0.0,SG,1.5414,103.7532,mobile,0,1,dev_1849,10.222.157.54
2025-10-20T01:02:24.995967+00:00,user_00962,user,login,0.0,US,36.8872,-123.6334,web,0,1,dev_4863,10.155.216.253
2025-10-20T01:02:24.995967+00:00,user_00778,user,view,0.0,IN,19.5269,73.3537,web,0,1,dev_407,10.209.205.235
2025-10-20T01:02:24.995967+00:00,user_00796,user,login,0.0,GB,51.852,-0.1804,web,0,1,dev_3185,10.85.204.197
2025-10-20T01:02:24.995967+00:00,user_00746,user,mfa_challenge,0.0,CA,44.8574,-75.5573,web,0,1,dev_4736,10.58.69.40
2025-10-20T01:02:24.995967+00:00,user_00339,user,login,0.0,GB,52.1344,0.2457,branch,0,1,dev_3667,10.184.62.201
2025-10-20T01:02:24.995967+00:00,user_00545,user,view,0.0,CA,43.4405,-78.266,web,0,1,dev_2497,10.47.245.223
2025-10-20T01:02:24.995967+00:00,user_00848,admin,login,0.0,US,37.7527,-122.6319,web,1,1,dev_2512,10.52.73.177
2025-10-20T01:02:24.995967+00:00,user_00037,user,login,0.0,IN,19.3023,72.6652,mobile,0,1,dev_1230,10.94.219.62
2025-10-20T01:02:24.995967+00:00,user_00257,user,view,0.0,US,37.3153,-122.6324,web,0,1,dev_356,10.101.31.144
2025-10-20T01:03:24.995967+00:00,user_00500,user,login,0.0,US,38.5893,-122.2822,mobile,0,1,dev_2118,10.79.132.154
2025-10-20T01:03:24.995967+00:00,user_00224,user,login,0.0,CA,49.9501,-122.7165,mobile,0,1,dev_3195,10.151.16.52
2025-10-20T01:03:24.995967+00:00,user_00632,user,wire_transfer,4003.73,US,40.9992,-73.8944,web,0,1,dev_358,10.250.106.195
2025-10-20T01:03:24.995967+00:00,user_00171,user,login,0.0,IN,19.1222,73.4051,web,0,1,dev_2614,10.2.145.115
2025-10-20T01:03:24.995967+00:00,user_00615,user,login,0.0,GB,51.615,-0.2395,web,0,1,dev_876,10.90.138.163
2025-10-20T01:03:24.995967+00:00,user_00670,user,view,0.0,US,41.8009,-73.5076,mobile,0,1,dev_4218,10.121.212.247
2025-10-20T01:03:24.995967+00:00,user_00416,user,view,0.0,GB,51.9227,-0.5394,web,0,1,dev_214,10.245.184.39
2025-10-20T01:04:24.995967+00:00,user_00382,user,password_reset,0.0,CA,48.5471,-123.0042,web,0,1,dev_3296,10.203.254.18
2025-10-20T01:04:24.995967+00:00,user_00495,user,login,0.0,IN,18.5402,73.0355,web,0,1,dev_1950,10.167.200.26
2025-10-20T01:04:24.995967+00:00,user_00634,user,login,0.0,CA,48.0597,-123.4335,web,0,1,dev_4750,10.137.179.36
2025-10-20T01:04:24.995967+00:00,user_00843,user,view,0.0,CA,45.8224,-75.5126,mobile,0,1,dev_245,10.93.141.70
2025-10-20T01:05:24.995967+00:00,user_00521,user,password_reset,0.0,CA,43.5057,-79.1846,web,0,1,dev_2697,10.102.176.159
2025-10-20T01:05:24.995967+00:00,user_00012,user,login,0.0,IN,19.3224,73.1785,web,0,1,dev_2114,10.202.82.125
2025-10-20T01:05:24.995967+00:00,user_00488,user,password_reset,0.0,CA,44.7785,-76.5724,web,0,1,dev_4560,10.226.233.218
2025-10-20T01:05:24.995967+00:00,user_00720,user,login,0.0,CA,45.139,-76.6427,web,0,1,dev_706,10.85.134.193
2025-10-20T01:05:24.995967+00:00,user_00449,user,login,0.0,US,37.3726,-123.3619,web,0,1,dev_2295,10.119.132.128
2025-10-20T01:06:24.995967+00:00,user_00884,user,wire_transfer,15968.63,SG,0.7469,103.9012,mobile,0,0,dev_2388,10.98.87.120
2025-10-20T01:06:24.995967+00:00,user_00779,user,view,0.0,CA,43.7678,-79.6141,mobile,0,1,dev_3974,10.183.88.249
2025-10-20T01:06:24.995967+00:00,user_00281,user,view,0.0,US,39.9703,-73.9855,mobile,0,1,dev_4011,10.0.32.59
2025-10-20T01:06:24.995967+00:00,user_00295,user,login,0.0,US,37.697,-122.1461,web,0,1,dev_559,10.177.44.126
2025-10-20T01:06:24.995967+00:00,user_00340,user,login,0.0,CA,44.6447,-75.6898,web,0,1,dev_4756,10.152.223.143
2025-10-20T01:07:24.995967+00:00,user_00688,user,login,0.0,US,37.3944,-122.6321,web,0,1,dev_183,10.48.84.11
2025-10-20T01:07:24.995967+00:00,user_00029,user,login,0.0,US,38.2526,-122.6041,mobile,0,1,dev_3430,10.35.21.30
2025-10-20T01:07:24.995967+00:00,user_00336,user,login,0.0,CA,42.9182,-79.0275,web,0,1,dev_4383,10.119.218.160
2025-10-20T01:07:24.995967+00:00,user_00892,user,login,0.0,US,40.544,-74.5508,web,0,1,dev_1210,10.0.104.154
2025-10-20T01:07:24.995967+00:00,user_00234,user,view,0.0,CA,43.9816,-79.0723,web,0,1,dev_2144,10.99.254.131
2025-10-20T01:07:24.995967+00:00,user_00845,user,login,0.0,US,37.8664,-122.9762,mobile,0,1,dev_2752,10.224.223.122
2025-10-20T01:07:24.995967+00:00,user_00952,user,view,0.0,SG,1.8116,104.2925,web,0,1,dev_2106,10.164.211.4
2025-10-20T01:07:24.995967+00:00,user_00959,user,login,0.0,US,40.8124,-74.2281,mobile,0,1,dev_2126,10.143.241.206
2025-10-20T01:08:24.995967+00:00,user_00252,user,view,0.0,CA,42.9629,-78.622,mobile,0,1,dev_3690,10.182.60.106
2025-10-20T01:08:24.995967+00:00,user_00957,user,login,0.0,CA,45.4501,-77.3787,web,0,1,dev_414,10.103.167.167
2025-10-20T01:08:24.995967+00:00,user_00979,user,password_reset,0.0,CA,45.4775,-76.2023,web,0,1,dev_3961,10.180.54.121
2025-10-20T01:08:24.995967+00:00,user_00857,admin,password_reset,0.0,US,38.35,-121.5275,web,1,1,dev_2134,10.140.126.200
2025-10-20T01:08:24.995967+00:00,user_00053,user,login,0.0,US,40.6785,-73.7025,web,0,1,dev_4816,10.41.104.149
2025-10-20T01:08:24.995967+00:00,user_00993,user,login,0.0,US,40.1643,-75.1293,mobile,0,1,dev_2375,10.228.22.231
2025-10-20T01:08:24.995967+00:00,user_00706,user,login,0.0,IN,19.3953,72.9603,web,0,1,dev_4263,10.71.67.198
2025-10-20T01:09:24.995967+00:00,user_00377,user,view,0.0,GB,51.517,0.2418,mobile,0,1,dev_2685,10.167.33.192
2025-10-20T01:09:24.995967+00:00,user_00205,user,login,0.0,SG,1.16,103.8299,mobile,0,1,dev_3688,10.208.208.64
2025-10-20T01:09:24.995967+00:00,user_00916,user,login,0.0,CA,49.3174,-123.5453,web,0,1,dev_782,10.8.221.215
2025-10-20T01:09:24.995967+00:00,user_00969,user,view,0.0,US,37.3122,-121.6682,web,0,1,dev_3686,10.191.153.160
2025-10-20T01:09:24.995967+00:00,user_00037,user,view,0.0,IN,18.7703,72.9957,mobile,0,1,dev_716,10.125.164.130
2025-10-20T01:09:24.995967+00:00,user_00325,admin,view,0.0,CA,44.3834,-79.0348,mobile,1,1,dev_1367,10.193.123.99
2025-10-20T01:09:24.995967+00:00,user_00175,user,view,0.0,US,40.198,-73.5175,mobile,0,1,dev_84,10.62.184.119
2025-10-20T01:09:24.995967+00:00,user_00069,user,mfa_challenge,0.0,IN,18.5627,72.2458,web,0,1,dev_3825,10.230.8.60
2025-10-20T01:09:24.995967+00:00,user_00044,user,login,0.0,SG,1.3048,104.2971,mobile,0,1,dev_4402,10.186.202.144
2025-10-20T01:09:24.995967+00:00,user_00345,user,view,0.0,CA,49.4437,-123.1633,mobile,0,1,dev_553,10.99.83.232
2025-10-20T01:09:24.995967+00:00,user_00802,user,login,0.0,CA,44.1175,-79.4041,branch,0,1,dev_125,10.89.170.227
2025-10-20T01:09:24.995967+00:00,user_00353,user,login,0.0,IN,19.4758,72.7084,web,0,1,dev_2111,10.207.42.200
2025-10-20T01:09:24.995967+00:00,user_00927,user,view,0.0,US,41.8926,-74.0203,branch,0,1,dev_4423,10.159.190.216
2025-10-20T01:09:24.995967+00:00,user_00733,user,login,0.0,GB,51.2096,0.3735,mobile,0,1,dev_1119,10.212.58.118
2025-10-20T01:10:24.995967+00:00,user_00858,user,login,0.0,SG,1.6693,103.9744,web,0,1,dev_292,10.151.3.110
2025-10-20T01:10:24.995967+00:00,user_00327,user,view,0.0,CA,45.6082,-75.4516,web,0,1,dev_1074,10.108.61.226
2025-10-20T01:10:24.995967+00:00,user_00213,user,view,0.0,US,37.8184,-123.1384,web,0,1,dev_4156,10.40.65.122
2025-10-20T01:10:24.995967+00:00,user_00553,user,login,0.0,SG,1.0215,104.3868,mobile,0,1,dev_4765,10.4.237.151
2025-10-20T01:10:24.995967+00:00,user_00773,user,login,0.0,CA,50.2622,-123.6558,web,0,1,dev_3354,10.146.42.192
2025-10-20T01:10:24.995967+00:00,user_00481,user,login,0.0,SG,0.9265,104.6665,web,0,1,dev_2766,10.162.214.128
2025-10-20T01:10:24.995967+00:00,user_00268,user,view,0.0,CA,43.3976,-80.0578,web,0,1,dev_3271,10.45.169.196
2025-10-20T01:11:24.995967+00:00,user_00548,user,login,0.0,IN,18.9104,72.7617,web,0,1,dev_4022,10.181.207.158
2025-10-20T01:11:24.995967+00:00,user_00479,user,view,0.0,CA,49.4842,-122.9979,web,0,1,dev_598,10.9.206.91
2025-10-20T01:11:24.995967+00:00,user_00869,user,view,0.0,SG,0.8266,103.5759,branch,0,1,dev_4766,10.222.134.100
2025-10-20T01:12:24.995967+00:00,user_00245,user,login,0.0,US,38.3923,-122.6008,web,0,1,dev_4479,10.49.188.97
2025-10-20T01:12:24.995967+00:00,user_00863,user,password_reset,0.0,CA,43.917,-79.5158,mobile,0,1,dev_4864,10.29.79.246
2025-10-20T01:12:24.995967+00:00,user_00568,user,login,0.0,CA,49.7037,-122.543,web,0,1,dev_2008,10.251.93.193
2025-10-20T01:13:24.995967+00:00,user_00317,user,view,0.0,CA,49.5126,-123.2862,web,0,1,dev_3907,10.185.212.90
2025-10-20T01:13:24.995967+00:00,user_00399,user,password_reset,0.0,SG,1.5395,103.9134,mobile,0,1,dev_2795,10.54.221.111
2025-10-20T01:13:24.995967+00:00,user_00927,user,password_reset,0.0,US,40.4295,-74.4295,web,0,1,dev_699,10.11.224.50
2025-10-20T01:13:24.995967+00:00,user_00639,user,password_reset,0.0,IN,18.9434,72.15,web,0,1,dev_3631,10.204.4.22
2025-10-20T01:13:24.995967+00:00,user_00186,user,login,0.0,CA,43.8279,-76.9259,web,0,1,dev_3635,10.8.225.2
2025-10-20T01:14:24.995967+00:00,user_00454,user,view,0.0,US,41.0141,-73.387,web,0,1,dev_2657,10.179.251.4
2025-10-20T01:14:24.995967+00:00,user_00474,user,login,0.0,IN,19.6739,73.5973,web,0,1,dev_2944,10.83.159.251
2025-10-20T01:14:24.995967+00:00,user_00370,user,wire_transfer,25329.5,US,41.6152,-74.231,web,0,1,dev_1545,10.138.156.127
2025-10-20T01:14:24.995967+00:00,user_00952,user,change_beneficiary,100000.0,RU,1.3588,103.557,web,0,0,dev_2866,10.187.167.127
2025-10-20T01:14:24.995967+00:00,user_00142,user,login,0.0,US,41.2115,-72.9592,mobile,0,1,dev_3360,10.147.143.207
2025-10-20T01:15:24.995967+00:00,user_00427,user,view,0.0,CA,44.9644,-74.7945,web,0,1,dev_538,10.237.154.33
2025-10-20T01:15:24.995967+00:00,user_00283,user,view,0.0,CA,45.7408,-74.9641,web,0,1,dev_197,10.81.51.96
2025-10-20T01:15:24.995967+00:00,user_00143,user,login,0.0,CA,46.492,-75.9006,mobile,0,1,dev_2945,10.191.121.69
2025-10-20T01:15:24.995967+00:00,user_00073,user,login,0.0,US,41.2488,-74.0155,mobile,0,1,dev_4802,10.204.52.115
2025-10-20T01:15:24.995967+00:00,user_00406,user,view,0.0,SG,1.3328,103.8994,branch,0,1,dev_2301,10.188.107.218
2025-10-20T01:15:24.995967+00:00,user_00676,user,login,0.0,GB,51.1056,-0.9818,mobile,0,1,dev_4788,10.174.130.100
2025-10-20T01:15:24.995967+00:00,user_00091,user,view,0.0,CA,45.6272,-75.8966,web,0,1,dev_2631,10.170.131.49
2025-10-20T01:15:24.995967+00:00,user_00836,user,view,0.0,CA,48.7889,-122.4638,mobile,0,1,dev_649,10.222.96.36
2025-10-20T01:15:24.995967+00:00,user_00636,user,login,0.0,IN,18.4256,72.7637,web,0,1,dev_1389,10.181.17.185
2025-10-20T01:15:24.995967+00:00,user_00964,user,login,0.0,GB,50.212,0.4768,branch,0,1,dev_1288,10.57.1.49
